dataset,subject,question_id,model_type,stage,cache_name,layer_idx,entropy_raw,entropy_normalized,logit_lens_temperature,vocab_size,kl_prev_layer,kl_vector_align
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,29,nan,nan,1.0,0,0.9291661977767944,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,30,nan,nan,1.0,0,0.9702738523483276,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,31,nan,nan,1.0,0,0.9551392793655396,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,32,nan,nan,1.0,0,0.9911798238754272,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,33,nan,nan,1.0,0,0.9456235766410828,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,34,nan,nan,1.0,0,0.9299037456512451,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,35,nan,nan,1.0,0,1.1159100532531738,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,1,nan,nan,1.0,0,2.258556365966797,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,2,nan,nan,1.0,0,1.2903326749801636,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,3,nan,nan,1.0,0,0.9961618781089783,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,4,nan,nan,1.0,0,1.3579853773117065,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,5,nan,nan,1.0,0,1.3823555707931519,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,6,nan,nan,1.0,0,1.215051293373108,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,7,nan,nan,1.0,0,0.9148151874542236,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,8,nan,nan,1.0,0,1.0871256589889526,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,9,nan,nan,1.0,0,1.022726058959961,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,10,nan,nan,1.0,0,1.1284387111663818,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,11,nan,nan,1.0,0,1.1786909103393555,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,12,nan,nan,1.0,0,1.0016603469848633,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,13,nan,nan,1.0,0,0.8759076595306396,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,14,nan,nan,1.0,0,0.9716143608093262,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,15,nan,nan,1.0,0,0.9688217043876648,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,16,nan,nan,1.0,0,0.9000180959701538,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,17,nan,nan,1.0,0,0.8515535593032837,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,18,nan,nan,1.0,0,0.8070290684700012,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,19,nan,nan,1.0,0,0.8150203824043274,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,20,nan,nan,1.0,0,0.8195687532424927,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,21,nan,nan,1.0,0,0.8009292483329773,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,22,nan,nan,1.0,0,0.8805751204490662,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,23,nan,nan,1.0,0,0.8623335361480713,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,24,nan,nan,1.0,0,0.795647382736206,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,25,nan,nan,1.0,0,0.8241161704063416,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,26,nan,nan,1.0,0,0.8411701321601868,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,27,nan,nan,1.0,0,0.8284696340560913,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,28,nan,nan,1.0,0,0.8325883746147156,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,29,nan,nan,1.0,0,0.8591856956481934,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,30,nan,nan,1.0,0,0.8131940364837646,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,31,nan,nan,1.0,0,0.9114069938659668,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,32,nan,nan,1.0,0,0.902985692024231,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,33,nan,nan,1.0,0,0.875018835067749,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,34,nan,nan,1.0,0,0.8690053224563599,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,sharer,35,nan,nan,1.0,0,1.2139557600021362,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,1,nan,nan,1.0,0,2.2585713863372803,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,2,nan,nan,1.0,0,1.290324330329895,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,3,nan,nan,1.0,0,0.9961461424827576,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,4,nan,nan,1.0,0,1.3579853773117065,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,5,nan,nan,1.0,0,1.3823555707931519,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,6,nan,nan,1.0,0,1.2150150537490845,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,7,nan,nan,1.0,0,0.9148111343383789,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,8,nan,nan,1.0,0,1.0871256589889526,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,9,nan,nan,1.0,0,1.0227527618408203,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,10,nan,nan,1.0,0,1.128474473953247,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,11,nan,nan,1.0,0,1.1787328720092773,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,12,nan,nan,1.0,0,1.0016690492630005,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,13,nan,nan,1.0,0,0.8759104609489441,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,14,nan,nan,1.0,0,0.9716331362724304,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,15,nan,nan,1.0,0,0.9688252806663513,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,16,nan,nan,1.0,0,0.9000095129013062,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,17,nan,nan,1.0,0,0.8515313267707825,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,18,nan,nan,1.0,0,0.8070365190505981,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,19,nan,nan,1.0,0,0.8150376081466675,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,20,nan,nan,1.0,0,0.8195803761482239,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,21,nan,nan,1.0,0,0.8009289503097534,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,22,nan,nan,1.0,0,0.8805772662162781,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,23,nan,nan,1.0,0,0.8623529076576233,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,24,nan,nan,1.0,0,0.7956442832946777,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,25,nan,nan,1.0,0,0.8241050243377686,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,26,nan,nan,1.0,0,0.8411634564399719,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,27,nan,nan,1.0,0,0.8284754157066345,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,28,nan,nan,1.0,0,0.8325950503349304,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,29,nan,nan,1.0,0,0.859179675579071,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,30,nan,nan,1.0,0,0.8131998181343079,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,31,nan,nan,1.0,0,0.911401629447937,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,32,nan,nan,1.0,0,0.9030085802078247,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,33,nan,nan,1.0,0,0.8750407695770264,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,34,nan,nan,1.0,0,0.8690108060836792,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,fused,35,nan,nan,1.0,0,1.2139265537261963,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,1,nan,nan,1.0,0,2.1267826557159424,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,2,nan,nan,1.0,0,1.1279984712600708,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,3,nan,nan,1.0,0,1.0037825107574463,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,4,nan,nan,1.0,0,1.3714637756347656,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,5,nan,nan,1.0,0,1.3950098752975464,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,6,nan,nan,1.0,0,1.2223024368286133,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,7,nan,nan,1.0,0,0.9246886372566223,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,8,nan,nan,1.0,0,1.0929391384124756,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,9,nan,nan,1.0,0,1.0385231971740723,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,10,nan,nan,1.0,0,1.1831302642822266,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,11,nan,nan,1.0,0,1.211439609527588,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,12,nan,nan,1.0,0,1.0487159490585327,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,13,nan,nan,1.0,0,0.9204344153404236,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,14,nan,nan,1.0,0,1.0628290176391602,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,15,nan,nan,1.0,0,1.0217959880828857,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,16,nan,nan,1.0,0,0.9556627869606018,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,17,nan,nan,1.0,0,0.9357939958572388,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,18,nan,nan,1.0,0,0.8635963201522827,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,19,nan,nan,1.0,0,0.8514574766159058,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,20,nan,nan,1.0,0,0.8631631731987,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,21,nan,nan,1.0,0,0.8461747169494629,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,22,nan,nan,1.0,0,0.9047470092773438,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,23,nan,nan,1.0,0,0.9199047088623047,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,24,nan,nan,1.0,0,0.8573726415634155,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,25,nan,nan,1.0,0,0.9605575203895569,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,26,nan,nan,1.0,0,0.8927782773971558,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,27,nan,nan,1.0,0,0.9413608312606812,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,28,nan,nan,1.0,0,0.9415991306304932,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,29,nan,nan,1.0,0,0.9420145153999329,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,30,nan,nan,1.0,0,0.9753633737564087,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,31,nan,nan,1.0,0,0.9523436427116394,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,32,nan,nan,1.0,0,0.9940915107727051,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,33,nan,nan,1.0,0,0.9539034366607666,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,34,nan,nan,1.0,0,0.9304009675979614,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,receiver,35,nan,nan,1.0,0,1.109197974205017,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,1,nan,nan,1.0,0,2.2003867626190186,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,2,nan,nan,1.0,0,1.2954297065734863,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,3,nan,nan,1.0,0,1.0017108917236328,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,4,nan,nan,1.0,0,1.3714637756347656,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,5,nan,nan,1.0,0,1.3950098752975464,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,6,nan,nan,1.0,0,1.2221660614013672,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,7,nan,nan,1.0,0,0.9208785891532898,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,8,nan,nan,1.0,0,1.0929391384124756,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,9,nan,nan,1.0,0,1.0286145210266113,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,10,nan,nan,1.0,0,1.137542963027954,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,11,nan,nan,1.0,0,1.1578255891799927,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,12,nan,nan,1.0,0,1.000138521194458,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,13,nan,nan,1.0,0,0.8823496699333191,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,14,nan,nan,1.0,0,0.9816123247146606,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,15,nan,nan,1.0,0,0.9888752102851868,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,16,nan,nan,1.0,0,0.9053292274475098,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,17,nan,nan,1.0,0,0.855793297290802,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,18,nan,nan,1.0,0,0.8096961379051208,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,19,nan,nan,1.0,0,0.8223936557769775,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,20,nan,nan,1.0,0,0.8258079290390015,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,21,nan,nan,1.0,0,0.7989744544029236,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,22,nan,nan,1.0,0,0.8703159093856812,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,23,nan,nan,1.0,0,0.874487578868866,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,24,nan,nan,1.0,0,0.8025703430175781,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,25,nan,nan,1.0,0,0.8227326273918152,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,26,nan,nan,1.0,0,0.8425954580307007,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,27,nan,nan,1.0,0,0.8283169865608215,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,28,nan,nan,1.0,0,0.8298439383506775,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,29,nan,nan,1.0,0,0.8672921061515808,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,30,nan,nan,1.0,0,0.8166693449020386,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,31,nan,nan,1.0,0,0.9158908724784851,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,32,nan,nan,1.0,0,0.9056137800216675,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,33,nan,nan,1.0,0,0.8857300281524658,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,34,nan,nan,1.0,0,0.8652651906013489,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,sharer,35,nan,nan,1.0,0,1.2074109315872192,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,1,nan,nan,1.0,0,2.2004337310791016,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,2,nan,nan,1.0,0,1.2954336404800415,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,3,nan,nan,1.0,0,1.0016978979110718,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,4,nan,nan,1.0,0,1.3714637756347656,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,5,nan,nan,1.0,0,1.3950098752975464,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,6,nan,nan,1.0,0,1.2221183776855469,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,7,nan,nan,1.0,0,0.9208616018295288,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,8,nan,nan,1.0,0,1.0929391384124756,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,9,nan,nan,1.0,0,1.028623104095459,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,10,nan,nan,1.0,0,1.1375492811203003,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,11,nan,nan,1.0,0,1.157845377922058,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,12,nan,nan,1.0,0,1.0001438856124878,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,13,nan,nan,1.0,0,0.8823684453964233,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,14,nan,nan,1.0,0,0.9816067218780518,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,15,nan,nan,1.0,0,0.9888793230056763,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,16,nan,nan,1.0,0,0.9053137302398682,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,17,nan,nan,1.0,0,0.8558145761489868,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,18,nan,nan,1.0,0,0.8097060918807983,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,19,nan,nan,1.0,0,0.8223646879196167,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,20,nan,nan,1.0,0,0.8258247375488281,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,21,nan,nan,1.0,0,0.7989705801010132,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,22,nan,nan,1.0,0,0.8703175783157349,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,23,nan,nan,1.0,0,0.8744990825653076,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,24,nan,nan,1.0,0,0.8025626540184021,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,25,nan,nan,1.0,0,0.8227260112762451,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,26,nan,nan,1.0,0,0.8425692319869995,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,27,nan,nan,1.0,0,0.8283296227455139,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,28,nan,nan,1.0,0,0.8298419713973999,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,29,nan,nan,1.0,0,0.8672599792480469,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,30,nan,nan,1.0,0,0.8166639804840088,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,31,nan,nan,1.0,0,0.9158959984779358,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,32,nan,nan,1.0,0,0.9056169986724854,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,33,nan,nan,1.0,0,0.8857336640357971,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,34,nan,nan,1.0,0,0.8652697801589966,last
ai2-arc,SPLIT_0_OF_1,266,rosetta,prefill,fused,35,nan,nan,1.0,0,1.2074346542358398,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,1,nan,nan,1.0,0,2.126567840576172,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,2,nan,nan,1.0,0,1.129317045211792,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,3,nan,nan,1.0,0,1.0093406438827515,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,4,nan,nan,1.0,0,1.3496410846710205,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,5,nan,nan,1.0,0,1.376455545425415,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,6,nan,nan,1.0,0,1.208445429801941,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,7,nan,nan,1.0,0,0.9195148348808289,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,8,nan,nan,1.0,0,1.088604211807251,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,9,nan,nan,1.0,0,1.0334434509277344,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,10,nan,nan,1.0,0,1.1732386350631714,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,11,nan,nan,1.0,0,1.2158820629119873,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,12,nan,nan,1.0,0,1.0432579517364502,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,13,nan,nan,1.0,0,0.9144179821014404,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,14,nan,nan,1.0,0,1.0518707036972046,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,15,nan,nan,1.0,0,1.0108178853988647,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,16,nan,nan,1.0,0,0.9389740228652954,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,17,nan,nan,1.0,0,0.9196087718009949,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,18,nan,nan,1.0,0,0.8519052863121033,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,19,nan,nan,1.0,0,0.8511853218078613,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,20,nan,nan,1.0,0,0.8594606518745422,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,21,nan,nan,1.0,0,0.841805100440979,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,22,nan,nan,1.0,0,0.9066102504730225,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,23,nan,nan,1.0,0,0.9064133167266846,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,24,nan,nan,1.0,0,0.8486491441726685,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,25,nan,nan,1.0,0,0.9722940921783447,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,26,nan,nan,1.0,0,0.8952187895774841,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,27,nan,nan,1.0,0,0.9445586204528809,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,28,nan,nan,1.0,0,0.9523155689239502,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,29,nan,nan,1.0,0,0.9454888105392456,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,30,nan,nan,1.0,0,0.9719087481498718,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,31,nan,nan,1.0,0,0.9607636332511902,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,32,nan,nan,1.0,0,0.9975712299346924,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,33,nan,nan,1.0,0,0.9588773250579834,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,34,nan,nan,1.0,0,0.9372326135635376,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,receiver,35,nan,nan,1.0,0,1.1077675819396973,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,sharer,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,sharer,1,nan,nan,1.0,0,2.204756736755371,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,sharer,2,nan,nan,1.0,0,1.2997833490371704,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,sharer,3,nan,nan,1.0,0,1.0060018301010132,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,sharer,4,nan,nan,1.0,0,1.3496410846710205,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,sharer,5,nan,nan,1.0,0,1.376455545425415,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,sharer,6,nan,nan,1.0,0,1.2077008485794067,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,sharer,7,nan,nan,1.0,0,0.9162289500236511,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,sharer,8,nan,nan,1.0,0,1.088604211807251,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,sharer,9,nan,nan,1.0,0,1.0234428644180298,last
ai2-arc,SPLIT_0_OF_1,267,rosetta,prefill,sharer,10,nan,nan,1.0,0,1.1296929121017456,last
